IP Address,Identity,Version
62.113.194.102,stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,2.2.14
198.73.57.238,CNhoQcXia4kvPu37sTZcLyGLqQjHhBXJ6KFDcJyaefVi,2.1.20
31.128.59.206,43t4YbjyH2XCnifhBibxhzQEpcLrk7PFS9719DHMSFfA,2.2.14
64.130.32.8,H9ENbtmy2tWFtAJNmpC8xQtbcr1NTp4FXLdphRaG8L2T,2.2.14
45.77.100.76,4QPDHzck5VbGf2cxNM3KNTw1beryrUxb8TTvjgjovX4B,2.1.21
198.73.56.216,rubyWZkfnjG716rx69n2oCAhevVZaMRQunir9VQcY2E,2.2.14
64.130.52.131,GHYwWkfHS4h8CNWiWwNQHwP4ed4YygL3gA7cy6b58q11,2.1.11
64.130.49.117,7ZjHeeYEesmBs4N6aDvCQimKdtJX2bs5boXpJmpG2bZJ,2.2.14
185.189.45.82,3hsiTfAvGGPxUdrEoaKfdju7Jypm6YDLFZcZ6dJXGvmT,2.2.14
185.26.11.107,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,2.2.14
162.19.103.238,5oZ4GSP4waw2fphYoUgdnChN29sH8nRXbBnP5Qa1TnEy,2.2.14
72.46.84.197,sh4rk6QkkaHkYtn9TCNjTPmAk7yBHCNw35pp1KHo4UC,2.2.14
77.81.119.214,Hhn4usDjnktbPURJHbi4YrPdKudBD5Qq35mTcaQ3Uu6,2.2.14
208.91.110.207,GgaSrLLpHC9N3sXP4Tyw49NHS4HRooCNAqR8QgNcKAUz,2.2.12
103.167.235.139,AopYZ35QJ3V2dxie66TB8SGcaKNoCyRnn5Jf37WS6KiS,2.2.14
173.231.15.66,BMJE6zFwTXwPopVdG1ccYMLWWGd5aNPvm5offrqHUxXV,2.2.14
207.174.26.194,31vn2U3Ue4fDHqB24PU4qNhynGnjNDtUhu5y9bHygbSw,2.2.14
185.177.74.241,AccReGBNBdUCEJ7ZyP231jw7uVJ3eF9u4cLBFAyqQuWm,0.503.20214
208.91.110.134,DrRnxvnvxTEzgSDE9pDWixMJKL1x9syVDmxZTLMAJnMk,2.1.14
45.139.132.247,7hnfZ7rGtfCbFdc2rbx7UFph2gtXDq9PrjnctZeXfZiA,2.1.21
45.152.160.58,Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,0.503.20214
62.113.194.254,Bonevk5i19xjhv6Bp77zZLD8JP7u2bEpMfD9P7yGCeyj,2.2.14
64.130.57.84,iggyroq4YSBgSfmruSxuz3uj7dZvnsFXyZFXYcYy3FR,2.1.21
62.197.45.134,AiZSaHVtGpof7Ho4vpfz37PRagkG1hR9ZJWKzoGCXiWv,2.2.14
104.207.140.24,3Q8GcTR6gUpFjSwjRuN6Bqy73xuJQHPKceuoDq8v18DC,2.2.14
85.90.208.50,SPACESzWvxNLvWnUoXGq5UzdbrZ8Nuh967Ajq5eK9Pk,2.2.14
185.52.237.102,spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,2.2.14
185.32.162.88,2uxEHizFmmnLekKG2LZJwxNabhpymEYfdVCpgDxjt87m,2.2.14
134.119.190.185,STA5dMZHibCkLtWGXmEADpdkR8VRkGTJf1gTSMyJ1YU,2.1.21
103.88.234.125,4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x,2.2.14
134.119.214.249,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,2.2.14
216.158.90.58,5LpsYxnc9m9E3ZZDa9EiqHqr3VcJW418kmMK4N7JHSL8,2.2.14
37.72.171.10,R1parD2CtxPBGPABB2m3JjuLpGgNLiJuLxyt7qvAJR3,2.2.14
67.213.113.117,CnevKtH5zaThFqJmpWZSBzjEMY8bsWiVkkeP6GVSMVgf,2.2.14
72.46.87.61,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,2.2.14
185.26.10.183,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,2.2.14
108.61.128.20,4ZToBgveZ5m8NySrDyPA2fiGVRVBioaoMXD31KGidm65,2.2.14
192.69.220.106,SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,2.2.14
80.76.51.121,A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2,2.2.14
91.189.177.242,Asju9nresVBNjVMygiCUZCgWJVi7reT8aHE6PMc2tTha,2.2.14
64.130.52.50,KBoNKoxPjdEmR4TrV9wH9wi96x9vSAs9NET94h91SGJ,2.1.21
31.204.159.148,F5ERVawfscHaqdAWuZ5eY5yA459B3FgR42aj1hKWNjNK,2.2.14
51.178.97.132,3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,2.1.21
91.134.83.82,4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy,2.2.14
64.31.32.250,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,2.2.14
216.238.85.198,8cnksBVjDPspn3AvmxJd8JKUdh4uWDDXzDemPmDctaHi,2.2.14
198.178.224.177,SP9K2c8Z1aaQaqdQgC6hZMJ5UCTTnE76XNYVse7H94b,2.2.14
89.42.231.166,GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe,2.2.14
84.32.186.145,5WNrMVfywRpYzLqwkkBocsX3W46x36EKoW4FX74FyopC,2.2.14
57.128.229.118,9vpYXvRdqNJD2YKRZ9q6Xm7fh4FdPGuc5PBZSusv8vbi,2.2.14
89.42.231.132,FzaAiLVXh6xXAFCfJNfBVQVYJ884zWz3LZVVmC8iRgdP,2.2.14
103.167.235.124,DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,2.2.14
208.91.111.250,Bb4BP3EvsPyBuqSAABx7KmYAp3mRqAZUYN1vChWsbjDc,2.2.14
80.77.175.83,custm2hZdfZKpL5xGCUpShF23h7uXFVtL6fK7r5Ca7g,2.2.14
202.8.10.12,FUpqHXTCKe1Lgu8oh75zoHzW7EQHNSmwSLzMjhEeNNBw,2.2.12
213.163.64.131,2Q3t4UqyZeVZQ5WURvuGVb73x8cwbu5M7jNbb1jEvGsB,2.2.14
64.130.32.209,87sZBKaGtRseDxuSkF7pUCERd3Hs98ESRJVipdscTCXc,2.2.14
185.191.117.17,DP9iBgK9c7tJYb83KhxQMFNc1LXYu7nE7EhWpEzQnjmg,2.2.14
70.34.243.134,3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7,2.2.14
185.134.66.2,NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr,2.2.14
64.130.52.67,FWSHEWDt9ufmg3JtmWzhay5zncUiJHA7Xz9hBmdx2pCU,0.503.20214
38.247.44.238,EPFZFVrXuveEQar9LaEkt5kDRPMnbvK54qu5FwCxpkcy,2.2.14
31.204.159.139,6YDWxPaJWpZxJ6JLGaBeTJaGQn3gi3Pwtivii9cDyDHo,2.2.14
103.219.170.115,BM3HeTqJyYnZ8cnTFFFZUe79FzixzUL4hZNCdcQYg2it,2.1.21
46.229.233.178,Cu9Ls6dsTL6cxFHZdStHwVSh1uy2ynXz8qPJMS5FRq86,2.2.14
80.77.161.209,6MMvVR2UqSkHz5Drt4mmpaS3DBv8kvcrFuKh4sWNGCqD,2.2.14
135.125.160.253,ark1hdnnfmusE24wGHkyVG1gdRCqfmXs9drasDAdABZ,2.1.21
216.158.66.218,7LMg8n5DRe5UzSH1Qyn7say9HQshWjjnaURMBaNgxCYE,2.2.14
149.255.37.94,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,2.2.12
45.139.132.112,9jnYKtJoHKsR5XudQnvR9cXTxeorQf8C1wqZvU79govG,2.2.14
185.191.117.138,AgG8obWYeVY6nSkPYqDHXfssxdcG68GkuBikkearYRv1,2.2.14
45.139.132.92,EWVSb1db8iCNzbH3sejdo3fkYhZAUqwz1LTjWdaSd7Cz,2.2.14
45.152.160.66,6ppK739xi1QmYhugesiMaNYLsuVPi1HzU6qwGeMnStkV,2.2.14
80.76.51.106,8c9dYBdnCy5446dbf23ZyenuJRSDqATCXN6DXgKGErLw,2.2.14
67.213.117.63,TrUtH9WTw1jBVuuExpm3MnC5XF7mW6J3x6oXXA9yX4U,2.2.14
80.76.51.102,2FtwoBFTBFt4FKpeQAh1otggKPhPHh1Aka2dQ7LvyKyD,2.1.21
216.18.218.166,7tegjkVvZmYSpGJQVpiRqKuehxtiAEEXyWk1NEbXriGC,2.2.14
80.76.51.109,2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,2.2.14
85.90.208.249,MRGSoA53J7i4WidVHTxawPyKdr26LdVYCywnrUZ6auT,2.2.14
94.158.242.135,73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ,0.503.20214
204.16.247.197,7ek3CDbxpGRdCVTJJpj6WPHmZrJqBCQ2RBQoqLHitx5L,0.503.20214
64.130.40.59,9ueKvL3WiLM4mNUZrfWqPTYY2Np5YwzFTYvAiPibx1Zq,2.2.12
88.211.234.220,MutT1jxCXbRWJXpXoJK259gLrNfzDezdxS3BSkQAmv1,2.2.12
160.202.129.127,bcZxRSozXDb61a77rxL6n9yumsbatqC7RFmZ8Xi5K8V,2.1.14
3.79.229.25,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,2.2.14
199.231.161.170,6k1YkmTKwPRUhChnxA9ryJmbtuQMbro4xFTL6mL9jycB,2.2.14
45.250.254.191,5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK,2.2.14
216.238.66.234,HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,0.503.20214
64.130.32.178,BSNJGveGPVYzdt2bhTh3YfqbzWPH5Sq38zT1Br88Pn1N,2.2.14
45.139.132.141,CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW,2.2.14
198.244.253.219,yJeahQNRHNWtL9Z1SqPX3SBwTYXr5ECMYYVK4uYVwxt,2.2.14
134.119.212.81,Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,2.2.14
74.118.139.84,AaapDdocMdZQaMAF1gXqKX2ixd7YYSxTpKHMcsbcF318,2.2.14
64.130.52.132,2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC,2.1.20
146.0.72.147,3acKk8DknmvDji9aCyXX2CmQ429Qm7XSFqeW8v34R4Ts,2.1.21
91.189.180.234,6j4ruT65Jk282NwLQbZbcwT4cQtrn2mSgqD5DDXtuVCM,2.1.21
149.255.37.142,7y5VhV4fkz6r4zUmH2UiwPjLwXzPL1PcV28or5NWkWRL,2.1.21
185.26.9.215,SoLiDJGk4WkdinyLiRWjkFbgLUhjL3idGJK8H1rUWqH,2.2.14
45.139.132.220,7AGmaR23EUZFsxuyJ8VNUUPb7dzqY41uh9Tsjq7fQGVr,2.2.14
212.83.42.36,rmnh7A7y6LuSPph6x9JxNN1dzLZ1NoXSMGBemMJMwZZ,2.2.14
185.209.179.179,4KK5zaTuRoFCGa7cjej7hjHXco7rnoZs7bCLdoRX6vQg,2.1.21
91.189.181.50,8aySXUFrqJz5kath6aVijrkBH8ZtxMWJGhYXwYBpKmHK,2.2.14
37.59.20.81,DpBNTa3rMVHhnFZ2UH58ifqNiDQvEXLgJam3Urun2N86,2.2.14
45.139.132.215,BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT,2.2.14
91.189.180.214,5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,2.2.14
64.130.52.202,2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,2.2.7
169.197.86.61,sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,2.2.14
80.76.51.124,A4fxKaaNPBCaMwqKyhHxoWKJ5ybgvmmwTQmNmGtt2aoC,2.2.14
92.42.109.203,GzdpwmsqTaEK2yk2s1xdmzXEfH3P1UnKjZR7u7nSNXbi,2.2.14
45.134.108.165,FUURpC3LjVnxr21PmEfHtxT7Mfe4CVJXxESBjQPvmqTZ,2.2.14
134.65.193.112,6xWLi1TDSh65fWsSqE1zdvANTSuVDRMx4ghsGJwgunS8,2.2.14
185.8.106.238,Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,0.503.20214
195.12.228.201,RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,2.1.21
208.91.107.249,AUa3iN7h4c3oSrtP5pmbRcXJv8QSo4HGHPqXT4WnHDnp,2.2.14
192.158.239.143,LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,2.2.14
47.76.169.204,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,2.2.12
45.134.108.66,BdoWLiPQSizJiHHS6WKHNW2cFZ4yNyidGcSkzkm1n3oH,2.2.14
64.176.65.109,3Y2LS1jKhP76J3emMXgpmJnCc2HuaCGihFNp1UdbUu1m,2.2.14
45.139.132.96,akMRrEs7bjjWWLPD57ghDiDBE6p75vDaigdPVcGajf5,2.2.14
185.84.247.200,4o2TxN5RNxjiLvEbK56ZyaZ1bg3ZTgaTLpPRqi8vEkRS,2.2.14
46.166.162.140,EXCMwETx5Txcvxt6YYqxFmhSpQKH5BVjdat3NE5eJJ6a,2.2.14
212.83.42.66,J5AsxaHfWn6KpEcPRT9EZ9szvEMBQeHRe947UeaMPG3z,2.2.14
64.140.166.90,FnmguM37ximrQQXsJpBjPxem1LSr1CAnaED9JHujAhYW,2.2.14
69.67.151.75,mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC,2.2.14
45.134.108.188,2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,2.2.14
72.46.84.115,DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,2.2.14
208.91.110.228,Cx8Bd26EPfnhoAM94hNW1ot3vESEDsMDqD7Jgw31Pzqj,2.1.20
74.118.139.44,2oHUYyW2PU9VJh4XBs5TbGgzdernunvGqyKth3kxW4ns,2.2.14
212.83.43.122,soLStaCk5TiGCpeLKa9Fvv6f5JQGMa6S3uhLh826e9N,2.2.14
64.130.59.252,5ZRCSHCmwNoV3Y5JXy66GDetyVEBamD2qBvdwzi5swxp,2.1.21
185.189.45.80,7TtboPzuUFJg5gCjnPVJKmBRZhfEmoAnNWXdsX81N28T,2.2.14
66.42.126.225,3LKjD9Cb8RKKbmwM3LphHEvfZdjEU4rAFGDDUiVnuXhJ,2.2.14
212.83.43.62,gojir4WnhS7VS1JdbnanJMzaMfr4UD7KeX1ixWAHEmw,2.2.14
160.202.131.193,1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,2.2.14
84.32.186.125,5vCpwqgyK7Gd7UGkjTjhEg7z3v9YbRVFcasxKh8pV64Q,2.3.0
151.106.15.39,7VAxhRUMuGWf5sfE51pjjFmydcER3dfaXv3G6ia2Pr74,2.2.14
5.199.172.179,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,2.1.20
103.167.235.133,narPxmKTwkUxvcXhueccHT8xbE8og2Vb7NrLBm8kcrh,2.2.14
95.67.39.238,8YZpv8JDZmqWa33NpBcDSUbUzC7qHXnHPSsYnrxzj9Y6,2.2.14
80.77.161.204,7ZSVbdE4gTWq7rh8d6a22LoMmSCHNB45aBtnHD5C5bUc,2.2.14
103.219.168.143,ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp,2.2.14
104.238.220.71,2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,2.2.14
192.69.220.154,97MtLX5ajrR319PH8iLnctBpaLFoT3TNuUAtZfZaEn7U,2.2.14
208.85.17.128,mLyfgvyTAuEBVyAZcqyWKJ4SnM88Tqv2hFMy68y8hmY,2.2.14
213.163.64.151,2t53LvZfskcpXkdwLaBnfZLbNgyVHPu2BNFpcRBaEBhM,2.2.14
64.130.40.44,9CJKNW77HfjZf2jrUpdecDub6a5cb1MtVFv7hrXAeVwb,2.2.14
31.184.192.251,CZqQqmFZYoyWX1NiDNpbLFQUUiH2gmUweFtRV1vVifc8,2.2.14
169.197.85.87,J3q6kWN5AREqEktDaAhLQuECcgGhuoFFZV3g6BHdsroZ,2.2.14
149.28.232.189,86ajwRu4xCfhM5ALAaHJqn1RVZLaQapDkGcnuufyw6Ub,2.1.21
45.137.215.185,7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,2.2.14
194.187.206.48,F4kMP5Sn9fgYLK78CHgMqSgvLhw1teasc32ynvuMtHjh,2.1.21
67.213.118.59,sce2zXNjLpPMcSCATTrLiQhAAvHNNMKypTFVtg2H37U,2.3.0
64.130.32.204,GoLd56YQz8nJQnCsPFw8g5hcxrNaQBvCfAgbtwYFLbd,2.1.20
67.209.52.136,FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,2.2.8
45.139.132.240,VALETVDFDkc7Hgv2V7QRfTmfH4zAjk23zcQbaZ5LcEw,2.1.21
173.231.22.126,H5EhFXGKY29BNcDbz2k2pcBeRiFXXGLQ9exHmirfRuFn,2.2.14
103.106.59.211,AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,2.1.21
46.166.162.211,FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH,2.1.20
216.18.219.214,79MeHzaMahBpgCZXHSzu7ukAd7YD59ZLn6VJ3Mb7Vur,2.2.14
212.83.42.97,YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ,2.2.14
64.176.11.26,4kL5QD8ir5CvkuvCUnQhBDuWhq3Xfnz3UfQLt4CqPQZQ,2.2.14
31.204.159.157,TiMxX1yasS4CiGyRcnn7sy9T2fvaNdFpkf8tFDhhDkG,2.2.14
192.69.220.122,574rvsKGZg8rBuSNX7k8gG2mHFvUMwt22sSgJJBMCQVy,2.2.14
134.119.189.143,7cvpkJPcvNX1DpkyYzP9vtKrLUr9xEjb8AxcBT56bnjS,2.2.14
185.26.9.195,7d2F7bwbr3c42H9TasaTsTp8xcLtLGSjwcqsqfYWwNap,2.1.21
149.28.210.91,EXsJCamTqHJqRqNaB4ZAszGpFw6psMsk9HfjkrrWwJBc,2.2.12
85.195.93.149,5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,2.2.14
45.135.201.208,6xct3c93fs7s8Dm5j3rVabTDZD7ahtwFDTzydpFTuiEn,2.2.14
212.83.43.7,J1xEijrZvidXX8eF9gnHprucjeMAASZ2tYkY1GXF91Tq,2.2.14
217.170.192.198,CmXajDrDRcDaYCNf2CBZnqXJj1t88gdjbTksWk8VUDLX,2.2.14
109.94.96.21,BrHkKTdfk7THE9p7mfEW9VKwxKXSZUCWQw4RLQwPWHEx,2.1.21
64.130.50.134,7kwZc68XSEs3bgPcHjh6XKUG2t5ocWKEZtnVJYcEjvPs,2.1.21
64.130.51.51,ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR,2.1.14
45.152.160.7,FPwKd8WmeugZLZySCcr5RmqdVnQvJ5zRQRCy6tnkdLQF,2.2.14
109.94.97.37,2EsGVtmMHo9phRWgazxjXDdu2J1yDGPp9t6Lws5SkDWB,2.2.14
212.83.43.118,3QduBTMSMRAPbRhSmoEYQYPC85HiLmAtjCt2y15Bqw4E,2.2.14
80.77.175.85,2PawEGWYNpMF6a9daRSVbUgWZw3PkLeY5VR31sKu5MYx,2.2.14
216.238.67.40,2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc,0.503.20214
45.43.14.15,ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6,2.2.14
134.119.190.239,Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9,2.2.14
185.191.117.81,GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,2.2.12
217.170.202.194,2nUejUPz8nXuYsa2mqDJmdjmyCb81KcLrQ9QNfzTNJGk,2.2.14
62.197.45.201,GiGa4gzsvLHmtPdN4MXFnr5U8cRbxS2FoVkZ8xq2uus5,2.2.14
137.175.110.29,HUcasdKeLaC1GMYVKpQrSuJSJUAaZxyVe8zY1NoAb7xg,2.2.14
62.197.45.220,PUMPpG71C8VnddvbxRs63qw5VndnFRVYsCuVJwvZkxU,2.2.14
67.213.118.73,scs2Ra91pMbvqFAP7uitrN5U25SoyBTqZgBbhpVMJko,2.1.22
45.152.160.37,93Q99nhdKjuSe6WNXgMBbC3s8QVQEAoHKt91PNRkUkMn,2.2.14
217.170.205.254,6pVZhUW9AZMMFuNVMUds8useZHB7VFT4vvxuA3B9JgW4,2.2.14
159.148.20.198,CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K,2.2.14
185.26.11.195,nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,2.2.14
80.76.51.189,8JpfpVyew5Y9cLQCHkt5gqT4vDZLL46ZknMbSThVjzrg,2.1.21
83.143.85.58,6122X5K3mo8QMwXZW6wnP2n1j2wQoa1Ks21Ckwj7L6st,2.2.14
185.26.11.159,G1eAmANVWf6ZeoxG4aMbS1APauyEDHqLxHFytzk5hZqN,2.2.14
79.127.204.84,LeDbQ99QT342j9S5YdyXLrsq2Gu3T3dMGajExdAuE3V,2.2.12
84.32.186.112,2Ue9zGmDnvYRrJNEjuAdNkbbickw6fKWtbeNM7T2rakg,2.2.14
185.84.247.208,3GAsD6Rxr3oKFYFvXRHaUAd45ZYSAaSy7kbaPnuYfnT2,2.2.14
94.181.45.123,2RwFJJkhr4tCTuQnZN1CFpAtn5s9pTzakagvu326W1FT,2.1.14
69.67.150.181,7Hp1e6BrTBkbBN4wFiNmycPVPsjvyUUBL2tGhYEMT6gt,0.503.20214
185.187.154.150,6NmKxzGAdJ9ttewC8hwJEFaJdn4GScjpqimaL5BnbWgx,2.1.21
89.233.109.42,9Hk5RS6H7io9y2mcNBPFa9BBVnMuiNgGSHxrF7iNsNws,2.2.14
84.32.186.124,CJtJMo1bwttF5nq2noEk8YbbUikXWWAHtEYuqVbtNen2,2.2.14
80.251.153.166,3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,2.2.14
81.16.184.251,82vucuWCTTQEz6nYe3VetnL3pJYBrfDF2gDAjec9sPUy,0.502.20212
85.195.75.249,ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R,2.2.14
91.189.181.126,RhoAkvPz4uJY6F5EnmBSHnFFEeyA9rt9Rvp95G6HraT,2.2.14
85.195.75.199,72i2Cdw5aa1S11uDvhfZVGGtAW8FbyxaBRN58hQqaSMn,2.2.14
45.63.43.227,3EwpY1E6YgXEX9MogkM4Buy7nNjNs8TLhUDWYwcCixJb,2.2.14
57.129.144.69,4DraK9wUrMSpzbGjUbSWTHAhJimMyB49HyKhvfwe6e51,0.503.20214
45.250.255.167,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,2.2.14
91.242.214.245,23SUe5fzmLws1M58AnGnvnUBRUKJmzCpnFQwv4M4b9Er,2.2.14
64.130.52.39,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,2.2.14
80.76.51.104,HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp,2.2.14
91.189.183.62,CtBqxQ3fberuV2WxcNvba7C7QiQQe616rumT2F4mD4gn,2.2.14
37.61.218.121,MEGAuHf4j7vBVGvM9m4vUjwfeJ7abCKbihWAcu3o2nY,2.2.14
45.77.3.223,3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX,2.2.14
64.140.170.178,9bkyxgYxRrysC1ijd6iByp9idn112CnYTw243fdH2Uvr,2.1.21
89.42.231.106,AB821LfpFBwedJEfoNFZRsiPvcSxXPBNMgjyGC7RuNfS,2.2.14
185.26.11.105,HzF7Kov41YJvKNkVEepUByEP5NKG45NJTc63JUDxT7tE,2.2.14
216.238.77.141,3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,2.2.14
88.211.219.99,CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9,2.2.14
185.26.10.85,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,2.2.14
45.137.215.254,4BevYSucyVnLL6z1ybHh8KH5FnAhJCbX5gYhn5Dfz1FE,2.2.14
64.130.57.122,2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd,0.503.20214
173.231.11.106,zeroT6PTAEjipvZuACTh1mbGCqTHgA6i1ped9DcuidX,2.2.14
103.106.58.21,xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE,2.2.14
199.247.8.121,CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX,2.2.14
64.130.52.111,mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf,2.2.14
64.176.10.117,96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,2.2.14
85.195.96.251,5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm,2.1.21
85.195.96.167,3XYpu62U669RoyiPwYykJfJZdkuo2dF3X6p4BBMFD7JH,2.2.14
104.171.169.26,PLabzYaWC6otdxPfimutQyo6NW3voETNK5Fo8UKqpyZ,2.2.14
91.134.4.70,4JryygoiM1j324fYkeBzcQDcwRfd2WpgkEzUePFj1rJY,2.2.14
164.152.160.212,wvdUzhrVUq64rmRNpo5mB5GKuZGABq9ZiDmkb9ho2vH,2.2.12
80.76.51.115,2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL,2.2.14
45.139.132.250,FUiUtbEoUVbtghgftxJwQackskGkW7MPbLFMQzHzsfb2,2.2.14
80.76.51.119,5rtCpCsHQUdh48zfWSo3VHmWoPoJ33PqA8BJtxojyz5Q,2.1.21
160.202.131.187,b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF,2.2.14
45.139.132.225,7TYbdqaFpHbLUWBe6fTc19XPweUMN6fB3GBW3TzZWu1i,2.2.14
216.128.147.81,xx6jU8CRzoUCT2RNCoomRqAokWmvgVymxRKtyfvQ4CG,2.2.14
57.129.64.114,4e2KvSCgot2RGXsExfY48NdfykQSjgozV5FAXv13bUn1,2.2.14
38.129.137.237,bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z,2.2.14
69.67.151.21,VymDdiepH77edNcNcKBKtRUb3gbQPtPyGh5NLcWaynj,2.1.21
88.216.197.11,popscoyTKVksa4TyTXw488b3vvFxM7qQEyTBeMQopKu,2.2.14
45.59.169.131,F9Sq9BxVPCBG4UMU1XAF8JBSeKhyWQdLv2PPizy1xQZx,2.1.14
91.189.177.190,Aho3hF8mqLmadyJdUFpoGidyo3fYAt3ALm2QpAo8wMX,2.2.14
79.127.227.22,DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA,2.2.14
2.57.214.83,SerGoB2ZUyi9A1uBFTRpGxxaaMtrFwbwBpRytHefSWZ,2.2.14
185.26.8.37,A79u1awz7CqnxmNYEVtzWwSzup3eKPNW6w2Jrd56oZ3y,2.2.14
